date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_mean,surface_pressure_mean,windspeed_10m_max,precipitation_sum
2018-05-12,28.5,21.4,24.9,79,1011.3,11.7,0.6
2018-05-13,27.4,21.7,24.5,82,1010.8,13.2,4.0
2018-05-14,28.0,21.8,25.0,83,1010.5,14.8,4.1
2018-05-15,29.2,21.8,24.7,82,1011.0,14.2,3.4
2018-05-16,28.1,21.9,24.7,79,1010.6,13.9,0.8
2018-05-17,28.2,21.8,24.7,80,1010.3,20.1,3.3
2018-05-18,29.8,22.0,25.2,75,1010.0,15.7,1.3
2018-05-19,28.9,22.1,25.0,75,1010.9,15.3,1.9
2018-05-20,28.1,22.1,24.2,85,1011.1,15.3,17.3
2018-05-21,28.6,22.0,25.3,76,1010.3,13.0,1.0
2018-05-22,28.9,21.4,25.1,78,1010.6,12.3,1.5
2018-05-23,28.8,22.3,25.4,81,1011.8,14.2,2.2
2018-05-24,28.7,22.4,25.5,82,1011.5,16.4,2.3
2018-05-25,28.3,22.3,25.5,82,1010.1,18.1,2.6
2018-05-26,28.6,22.6,25.7,81,1009.3,19.1,2.5
2018-05-27,29.5,22.0,25.9,79,1009.9,15.4,0.1
2018-05-28,28.8,22.8,25.7,84,1010.7,19.6,5.2
2018-05-29,28.8,22.8,25.7,82,1011.1,14.6,3.4
2018-05-30,28.5,22.3,25.4,82,1010.5,13.3,3.5
2018-05-31,29.2,22.6,25.6,81,1009.5,16.4,3.3
2018-06-01,29.3,22.3,25.8,79,1008.7,13.4,1.0
2018-06-02,29.2,22.4,26.0,81,1009.2,17.1,1.0
2018-06-03,29.6,23.6,26.6,79,1011.4,18.3,1.5
2018-06-04,29.4,23.3,26.3,81,1011.5,13.3,0.4
2018-06-05,29.3,23.1,26.1,79,1010.5,15.4,0.4
2018-06-06,29.3,22.8,26.2,83,1009.4,16.8,1.1
2018-06-07,30.2,23.9,27.2,79,1011.0,16.1,0.6
2018-06-08,29.7,23.5,26.4,79,1012.1,12.3,1.8
2018-06-09,30.5,23.6,26.8,75,1011.4,17.2,1.1
2018-06-10,29.3,22.6,26.2,79,1010.8,17.1,4.1
2018-06-11,29.3,23.3,26.2,82,1010.8,17.3,5.6
2018-06-12,30.0,23.3,26.6,81,1011.6,16.6,1.8
2018-06-13,30.2,23.8,26.9,80,1012.5,20.7,1.2
2018-06-14,29.5,23.6,26.6,80,1012.7,17.3,2.9
2018-06-15,29.7,23.0,26.4,78,1012.0,17.2,1.4
2018-06-16,29.7,22.5,26.3,77,1011.6,17.1,0.1
2018-06-17,29.3,23.6,26.6,83,1011.8,15.7,1.1
2018-06-18,29.9,23.8,27.0,80,1011.3,14.0,1.8
2018-06-19,29.1,24.4,26.9,81,1010.2,12.3,1.7
2018-06-20,27.8,23.6,26.1,84,1010.0,14.2,3.1
2018-06-21,29.0,25.2,26.8,79,1010.7,18.2,2.5
2018-06-22,30.0,23.3,26.8,76,1010.8,23.5,0.8
2018-06-23,26.5,21.8,24.1,88,1011.4,12.8,17.0
2018-06-24,28.2,22.0,24.8,85,1011.9,15.0,6.8
2018-06-25,30.7,23.2,26.8,75,1012.6,16.3,0.8
2018-06-26,30.8,23.7,26.9,77,1011.6,14.0,0.1
2018-06-27,30.8,23.9,26.8,78,1010.9,14.3,0.2
2018-06-28,29.2,22.9,26.0,79,1011.2,13.0,1.1
2018-06-29,30.3,23.0,26.5,78,1011.6,14.1,0.6
2018-06-30,31.0,23.5,27.0,77,1010.7,15.6,0.0
2018-07-01,32.4,22.7,27.3,74,1009.7,15.2,0.0
2018-07-02,31.2,22.5,26.7,77,1009.0,14.8,0.2
2018-07-03,30.0,23.8,26.8,81,1010.3,15.3,3.7
2018-07-04,31.1,23.2,27.4,74,1011.0,17.6,0.5
2018-07-05,33.6,24.5,28.0,70,1011.6,18.2,0.8
2018-07-06,30.6,23.7,27.0,75,1011.2,14.8,1.6
2018-07-07,32.7,23.6,27.6,70,1011.3,18.3,0.5
2018-07-08,34.0,24.4,28.1,70,1011.7,20.2,0.6
2018-07-09,31.5,24.3,26.7,80,1010.5,21.0,6.8
2018-07-10,27.1,22.7,25.1,89,1010.5,17.3,30.4
2018-07-11,29.8,23.4,26.6,83,1011.2,16.8,1.1
2018-07-12,30.9,24.3,26.9,81,1012.3,15.1,2.1
2018-07-13,30.0,23.0,26.3,78,1012.4,14.5,1.0
2018-07-14,30.7,23.2,26.8,78,1011.8,13.9,0.5
2018-07-15,30.3,23.8,27.1,79,1011.1,12.5,1.7
2018-07-16,31.2,24.5,26.4,83,1012.0,17.8,6.5
2018-07-17,29.4,23.8,26.3,85,1013.1,11.2,3.4
2018-07-18,30.3,24.0,26.9,80,1011.7,14.8,1.8
2018-07-19,31.1,23.5,26.1,82,1010.7,19.0,10.2
2018-07-20,30.3,23.8,26.8,82,1010.9,16.5,2.4
2018-07-21,29.8,23.8,26.7,82,1010.7,14.8,1.5
2018-07-22,29.7,23.4,26.3,83,1009.7,14.8,2.0
2018-07-23,28.7,23.1,26.0,82,1010.0,17.1,0.6
2018-07-24,29.3,23.3,26.2,81,1011.5,11.0,0.6
2018-07-25,29.9,22.8,26.2,82,1011.5,14.8,0.5
2018-07-26,30.4,23.6,26.8,80,1011.6,16.1,1.7
2018-07-27,30.9,23.7,27.0,77,1011.8,14.9,0.7
2018-07-28,29.6,23.9,26.3,81,1011.7,12.3,1.0
2018-07-29,30.4,23.3,26.4,77,1011.6,12.1,3.4
2018-07-30,30.9,23.3,27.1,75,1011.6,13.8,1.5
2018-07-31,32.1,24.6,27.6,75,1011.8,18.0,0.4
2018-08-01,30.9,23.4,26.5,79,1011.1,12.3,5.5
2018-08-02,30.1,23.1,25.7,83,1011.0,13.1,4.0
2018-08-03,30.9,22.9,26.6,75,1011.0,14.0,2.1
2018-08-04,31.7,23.6,27.1,74,1010.3,15.5,2.4
2018-08-05,29.5,23.8,26.0,82,1010.6,17.1,4.8
2018-08-06,28.0,22.9,25.2,86,1010.5,11.8,6.0
2018-08-07,30.5,23.7,27.0,82,1011.6,17.1,1.1
2018-08-08,31.2,24.4,27.2,82,1011.9,12.9,0.8
2018-08-09,30.0,23.8,26.7,81,1011.6,13.4,2.9
2018-08-10,29.6,23.3,26.0,83,1011.2,12.0,3.6
2018-08-11,29.6,23.1,25.9,85,1012.0,12.2,6.6
2018-08-12,29.3,23.9,25.8,85,1012.5,13.7,7.7
2018-08-13,30.8,23.3,26.2,80,1010.9,16.8,2.9
2018-08-14,30.2,23.3,25.7,86,1009.7,13.8,3.7
2018-08-15,29.9,22.9,26.3,83,1010.8,12.0,0.7
2018-08-16,30.7,23.7,26.5,81,1012.1,14.1,2.2
2018-08-17,30.1,23.3,26.1,85,1012.7,12.8,8.7
2018-08-18,30.2,24.1,25.9,87,1011.4,11.3,11.5
2018-08-19,29.4,23.1,26.0,85,1010.5,10.9,2.3
2018-08-20,29.5,23.0,26.0,84,1011.3,12.3,3.7
2018-08-21,29.5,23.6,25.7,87,1011.9,11.2,4.8
2018-08-22,30.3,23.2,26.4,81,1011.2,11.6,1.2
2018-08-23,30.1,23.4,26.5,82,1010.3,14.9,1.9
2018-08-24,30.6,23.0,26.6,78,1009.9,11.3,1.8
2018-08-25,30.3,23.6,26.5,81,1010.7,16.2,2.0
2018-08-26,30.3,23.0,25.8,83,1011.0,10.5,7.2
2018-08-27,30.4,23.0,25.9,84,1010.6,10.2,4.8
2018-08-28,29.8,23.1,26.0,83,1010.5,12.2,4.1
2018-08-29,30.6,23.0,26.0,84,1010.1,16.6,11.3
2018-08-30,28.1,22.5,24.8,88,1009.3,17.4,20.1
2018-08-31,26.6,22.9,24.3,92,1009.3,11.7,17.1
2018-09-01,29.9,22.3,25.6,85,1009.3,14.7,6.8
2018-09-02,30.0,23.3,26.3,82,1008.6,14.0,1.6
2018-09-03,31.2,24.0,26.0,83,1008.3,17.1,5.5
2018-09-04,29.7,23.1,26.2,83,1007.8,13.1,0.5
2018-09-05,28.2,23.2,25.7,88,1008.0,10.8,5.9
2018-09-06,28.8,22.6,25.9,85,1009.0,10.9,0.1
2018-09-07,29.7,23.2,26.4,83,1009.1,9.4,0.4
2018-09-08,30.2,23.3,26.5,82,1008.3,11.4,1.0
2018-09-09,29.9,23.4,26.3,84,1007.7,12.3,1.2
2018-09-10,31.1,23.4,26.8,80,1007.8,9.8,2.0
2018-09-11,30.4,23.1,26.6,81,1007.5,10.5,0.9
2018-09-12,30.0,23.5,26.5,83,1007.9,12.5,0.8
2018-09-13,30.5,23.9,26.8,81,1007.3,16.9,1.4
2018-09-14,31.7,24.6,27.6,76,1005.5,24.2,0.9
2018-09-15,27.2,22.9,24.9,91,1005.0,18.7,18.8
2018-09-16,27.2,23.9,25.0,91,1006.6,15.1,19.0
2018-09-17,28.6,24.1,25.7,89,1008.0,14.3,6.6
2018-09-18,29.3,24.2,26.5,86,1008.8,9.6,0.9
2018-09-19,30.7,24.1,27.1,81,1008.5,11.5,0.2
2018-09-20,28.1,23.5,25.6,90,1009.5,12.6,7.3
2018-09-21,30.8,23.7,26.7,81,1008.8,11.4,0.4
2018-09-22,31.0,23.7,26.3,84,1007.6,14.2,4.1
2018-09-23,30.2,23.5,26.2,85,1007.1,12.1,3.7
2018-09-24,30.5,23.6,26.6,81,1008.8,11.2,1.5
2018-09-25,30.9,23.5,25.7,83,1009.8,22.4,10.3
2018-09-26,30.0,22.2,25.1,85,1008.8,17.1,7.4
2018-09-27,29.7,23.2,25.6,83,1007.9,14.9,2.6
2018-09-28,30.2,23.6,26.1,84,1008.2,15.5,4.8
2018-09-29,29.2,23.6,25.7,86,1007.4,15.3,11.7
2018-09-30,28.8,23.4,25.1,89,1007.6,13.5,10.6
2018-10-01,30.1,23.0,25.8,84,1007.8,11.3,5.7
2018-10-02,30.3,23.2,26.4,81,1006.7,9.0,0.1
2018-10-03,28.9,23.7,26.1,84,1005.9,11.8,0.9
2018-10-04,28.8,23.4,25.3,89,1006.9,9.7,5.7
2018-10-05,26.8,22.7,24.7,89,1008.1,11.5,4.7
2018-10-06,27.7,22.7,24.4,90,1008.6,10.2,12.0
2018-10-07,27.0,22.5,24.4,90,1007.7,10.1,4.8
2018-10-08,28.1,23.0,25.4,88,1007.3,12.3,4.9
2018-10-09,26.7,22.6,24.4,93,1008.6,12.0,28.2
2018-10-10,28.4,23.0,24.7,90,1007.8,11.9,8.5
2018-10-11,29.5,22.5,25.5,83,1006.9,12.4,1.0
2018-10-12,27.6,22.2,25.1,86,1007.0,13.3,0.8
2018-10-13,26.3,23.2,24.7,90,1008.1,18.4,21.1
2018-10-14,27.1,24.0,25.0,88,1009.1,12.9,6.1
2018-10-15,30.1,22.6,25.2,85,1009.5,13.6,9.6
2018-10-16,28.6,23.2,25.5,84,1009.3,18.6,4.6
2018-10-17,29.2,23.4,25.7,86,1008.9,18.3,4.2
2018-10-18,30.1,23.7,25.9,84,1009.1,15.0,2.7
2018-10-19,28.8,22.6,25.3,80,1008.8,19.2,1.5
2018-10-20,30.4,22.4,25.7,77,1007.2,17.9,0.8
2018-10-21,29.2,23.2,25.8,77,1006.5,17.1,1.7
2018-10-22,30.6,23.1,26.2,79,1007.6,17.5,0.9
2018-10-23,30.6,22.9,26.1,79,1007.7,14.7,0.5
2018-10-24,29.0,22.7,25.4,85,1007.1,12.1,0.3
2018-10-25,27.9,22.6,25.3,86,1006.4,10.6,1.2
2018-10-26,28.5,22.8,25.3,85,1007.1,10.6,0.9
2018-10-27,28.2,22.3,25.3,87,1008.2,12.1,0.5
2018-10-28,29.5,22.8,25.8,83,1008.4,12.6,1.3
2018-10-29,30.1,22.4,25.7,79,1007.3,12.7,0.1
2018-10-30,29.2,21.7,25.3,81,1007.7,10.0,0.0
2018-10-31,29.3,21.8,25.4,78,1009.0,10.4,0.2
2018-11-01,29.9,22.7,25.9,79,1009.5,13.7,0.2
2018-11-02,29.3,22.3,25.6,81,1009.9,12.8,1.3
2018-11-03,29.4,22.2,25.5,79,1010.3,18.2,6.2
2018-11-04,26.6,22.2,23.6,89,1009.7,18.0,16.5
2018-11-05,27.9,22.0,24.2,85,1008.2,17.3,1.9
2018-11-06,28.1,21.9,24.5,86,1007.3,15.6,2.5
2018-11-07,29.1,21.4,24.6,83,1006.9,12.7,1.2
2018-11-08,29.7,22.4,25.1,84,1006.7,13.3,3.3
2018-11-09,29.5,22.5,25.6,84,1006.8,14.0,1.7
2018-11-10,29.8,22.6,25.6,83,1007.3,14.0,2.9
2018-11-11,29.5,23.2,25.9,81,1007.4,18.0,2.0
2018-11-12,29.2,23.3,25.7,83,1008.4,16.7,2.9
2018-11-13,28.9,23.3,25.0,87,1009.2,20.8,4.4
2018-11-14,27.4,22.4,24.2,90,1008.5,17.2,18.7
2018-11-15,27.1,22.2,24.6,90,1008.6,8.5,11.0
2018-11-16,29.3,22.6,25.5,86,1008.6,11.6,2.2
2018-11-17,28.8,22.9,25.5,85,1009.2,13.6,1.5
2018-11-18,28.2,23.3,25.1,88,1009.7,8.2,4.2
2018-11-19,30.1,22.1,25.4,83,1009.7,13.2,0.1
2018-11-20,28.7,22.5,25.1,80,1010.2,13.4,1.5
2018-11-21,27.5,21.9,24.5,86,1010.5,10.9,2.3
2018-11-22,27.9,20.8,24.4,87,1009.6,12.7,0.6
2018-11-23,27.6,21.0,24.1,85,1007.9,12.1,0.0
2018-11-24,28.0,21.2,24.7,84,1007.3,13.8,0.0
2018-11-25,28.8,21.6,25.0,85,1008.6,11.5,0.3
2018-11-26,29.1,22.0,25.0,84,1009.1,12.5,0.3
2018-11-27,27.9,20.7,24.5,84,1008.4,10.7,0.0
2018-11-28,27.9,21.7,24.5,85,1008.3,13.7,0.1
2018-11-29,27.8,21.9,24.6,84,1009.8,9.5,0.8
2018-11-30,28.8,22.0,24.9,81,1010.6,13.8,0.4
2018-12-01,27.7,21.1,24.3,81,1010.8,11.3,1.3
2018-12-02,29.3,21.8,24.7,81,1011.3,15.3,0.7
2018-12-03,27.8,21.9,24.6,82,1010.8,12.6,1.5
2018-12-04,29.1,21.8,24.7,80,1009.8,9.8,0.0
2018-12-05,29.2,21.6,24.6,79,1010.1,12.1,0.7
2018-12-06,28.7,21.7,24.7,80,1012.1,14.4,1.0
2018-12-07,28.3,21.6,24.2,84,1013.7,16.2,1.2
2018-12-08,30.2,21.9,25.2,77,1012.9,15.8,0.0
2018-12-09,28.5,22.4,24.8,80,1012.3,19.2,1.0
2018-12-10,28.2,20.1,23.9,80,1012.3,13.1,0.3
2018-12-11,25.7,20.4,23.5,86,1012.7,12.4,0.6
2018-12-12,28.3,20.6,24.3,81,1012.0,10.3,0.8
2018-12-13,29.0,20.8,24.3,79,1012.2,12.7,0.5
2018-12-14,28.9,21.1,24.4,77,1013.1,15.6,1.1
2018-12-15,28.0,21.7,24.6,80,1014.2,13.0,1.3
2018-12-16,28.2,20.2,24.0,81,1013.3,12.3,0.5
2018-12-17,26.4,20.5,23.5,86,1011.8,12.5,0.3
2018-12-18,27.2,20.1,23.5,83,1010.9,11.8,0.7
2018-12-19,28.8,19.4,23.5,77,1010.6,11.6,0.0
2018-12-20,27.8,20.1,23.8,80,1010.5,18.1,0.9
2018-12-21,27.6,21.0,24.1,83,1010.4,14.5,0.5
2018-12-22,28.7,20.7,24.1,79,1011.0,11.0,0.1
2018-12-23,28.4,21.3,24.1,81,1011.5,14.4,3.1
2018-12-24,28.9,21.2,24.2,80,1011.1,12.3,1.0
2018-12-25,29.8,20.7,24.2,75,1010.7,12.9,0.0
2018-12-26,28.6,21.2,24.4,75,1011.5,15.5,2.2
2018-12-27,29.9,21.1,24.7,74,1012.5,20.2,0.4
2018-12-28,29.9,21.8,25.1,73,1013.6,20.8,0.6
2018-12-29,30.0,22.2,25.2,70,1013.6,20.9,0.5
2018-12-30,29.4,21.5,24.6,70,1012.8,18.4,0.0
2018-12-31,28.4,20.7,24.2,72,1013.0,20.8,0.4
2019-01-01,29.5,20.9,24.3,72,1012.4,18.3,0.3
2019-01-02,29.6,20.5,24.1,69,1012.5,17.8,1.3
2019-01-03,29.3,21.4,24.8,73,1011.9,18.7,0.0
2019-01-04,29.1,20.9,24.7,76,1012.1,20.1,0.0
2019-01-05,27.3,19.6,23.7,81,1011.9,16.6,1.9
2019-01-06,27.8,20.8,24.2,80,1011.6,14.8,0.9
2019-01-07,29.1,20.5,24.0,78,1012.0,12.8,1.3
2019-01-08,29.4,20.5,23.9,75,1012.1,17.0,0.4
2019-01-09,27.3,18.9,23.0,77,1010.8,12.3,0.0
2019-01-10,27.0,19.7,23.3,81,1008.7,13.4,0.9
2019-01-11,28.0,19.6,22.9,82,1009.9,12.4,0.9
2019-01-12,27.9,20.2,23.3,81,1012.1,15.1,1.3
2019-01-13,27.7,20.6,23.4,82,1012.4,15.5,2.8
2019-01-14,28.3,20.5,23.7,80,1011.9,12.4,0.7
2019-01-15,27.6,19.1,23.1,79,1011.4,14.3,0.0
2019-01-16,27.9,18.6,22.9,79,1011.9,14.8,0.0
2019-01-17,29.1,19.1,23.4,76,1012.3,16.8,0.2
2019-01-18,27.7,19.8,23.1,82,1011.4,10.9,3.3
2019-01-19,27.2,20.2,23.5,79,1011.2,13.0,1.4
2019-01-20,27.3,19.5,23.1,80,1011.6,13.6,0.9
2019-01-21,28.5,19.0,23.5,78,1012.4,13.7,0.0
2019-01-22,28.8,20.0,23.8,76,1014.2,21.0,0.7
2019-01-23,27.4,21.1,23.9,74,1014.4,19.9,0.6
2019-01-24,27.6,20.7,23.9,80,1012.7,18.1,1.1
2019-01-25,27.2,20.2,23.5,81,1012.7,14.2,1.0
2019-01-26,28.0,20.6,23.4,76,1011.3,20.5,1.9
2019-01-27,26.3,19.2,22.9,79,1009.9,17.5,0.1
2019-01-28,25.7,21.2,23.3,86,1009.4,15.5,7.0
2019-01-29,25.4,22.3,23.6,87,1009.7,14.0,3.6
2019-01-30,27.6,19.8,23.3,83,1010.4,13.7,0.1
2019-01-31,28.8,20.3,24.1,77,1011.7,12.0,0.2
2019-02-01,29.5,20.8,24.1,76,1011.9,20.1,0.4
2019-02-02,28.0,20.2,23.7,76,1011.3,12.8,0.8
2019-02-03,27.9,19.1,23.3,76,1009.8,14.2,0.1
2019-02-04,26.8,19.3,23.4,81,1009.3,14.9,0.5
2019-02-05,27.2,20.5,23.8,80,1009.0,11.5,0.6
2019-02-06,28.1,20.6,24.5,73,1009.5,13.3,0.4
2019-02-07,29.3,21.1,24.4,73,1010.0,17.1,0.8
2019-02-08,29.3,20.6,24.2,74,1010.7,17.1,2.2
2019-02-09,28.4,20.7,23.9,75,1012.1,20.7,2.3
2019-02-10,29.0,20.5,24.1,72,1012.3,19.4,1.4
2019-02-11,29.6,20.8,24.4,73,1012.0,15.3,1.4
2019-02-12,28.5,20.4,24.1,74,1012.1,17.3,1.2
2019-02-13,27.3,20.2,23.9,77,1011.4,18.9,1.6
2019-02-14,27.2,20.2,24.1,79,1009.9,18.4,1.7
2019-02-15,27.7,22.9,25.0,79,1009.2,16.7,1.4
2019-02-16,27.8,21.1,24.6,83,1009.6,17.0,1.0
2019-02-17,27.9,22.0,24.9,84,1011.6,15.3,1.7
2019-02-18,28.4,21.0,24.4,79,1013.4,14.6,2.7
2019-02-19,30.1,21.2,24.7,72,1013.4,18.7,0.2
2019-02-20,29.7,20.2,24.3,74,1012.7,18.5,0.5
2019-02-21,30.3,21.5,24.9,69,1012.9,18.6,0.1
2019-02-22,29.6,21.1,24.9,74,1013.4,20.4,0.1
2019-02-23,30.7,22.6,25.6,69,1013.5,18.4,0.6
2019-02-24,30.3,20.6,24.6,70,1013.4,21.9,0.1
2019-02-25,31.1,20.8,25.1,67,1013.5,20.6,0.1
2019-02-26,31.6,21.2,25.4,65,1014.0,21.1,0.0
2019-02-27,29.8,21.2,25.2,65,1013.1,16.6,0.8
2019-02-28,27.8,21.6,24.5,76,1012.5,14.7,0.8
2019-03-01,27.3,21.0,24.4,79,1012.4,13.5,2.9
2019-03-02,28.0,20.7,24.4,75,1012.3,16.9,0.6
2019-03-03,28.3,19.9,24.0,73,1011.1,15.1,0.7
2019-03-04,28.1,19.5,24.3,74,1011.1,16.0,0.9
2019-03-05,27.7,20.9,24.4,78,1011.2,16.4,1.2
2019-03-06,28.2,21.4,25.0,76,1011.9,13.8,1.5
2019-03-07,30.8,21.1,25.1,71,1011.7,17.9,1.2
2019-03-08,29.2,20.6,24.4,73,1011.0,12.7,1.8
2019-03-09,28.9,20.7,23.8,80,1010.7,13.8,11.2
2019-03-10,30.2,21.6,25.1,72,1011.9,18.9,1.3
2019-03-11,28.2,21.0,23.9,74,1012.4,18.4,4.6
2019-03-12,28.1,20.2,24.1,71,1010.8,15.2,1.0
2019-03-13,29.5,19.8,24.2,69,1009.9,14.3,0.0
2019-03-14,30.0,20.5,24.3,73,1010.5,15.1,0.7
2019-03-15,27.5,20.9,24.3,77,1011.1,13.4,1.3
2019-03-16,27.5,20.6,24.1,76,1011.4,13.4,1.8
2019-03-17,28.6,19.8,24.0,72,1010.4,19.3,0.0
2019-03-18,27.9,18.0,23.4,75,1009.9,15.6,0.0
2019-03-19,26.4,20.3,23.9,80,1010.0,14.2,3.5
2019-03-20,28.3,20.0,24.4,74,1009.2,13.8,0.2
2019-03-21,28.2,20.2,24.8,77,1008.7,17.7,0.3
2019-03-22,28.4,21.8,25.1,73,1009.7,13.3,0.2
2019-03-23,27.7,21.1,24.4,79,1011.7,16.4,1.5
2019-03-24,29.0,21.5,24.6,77,1012.0,13.3,4.5
2019-03-25,27.7,21.0,24.1,82,1010.0,17.4,2.3
2019-03-26,27.1,21.6,24.5,83,1008.3,15.5,1.7
2019-03-27,28.0,21.3,24.9,80,1008.3,13.4,0.5
2019-03-28,28.4,22.3,25.0,79,1008.4,18.0,3.3
2019-03-29,28.0,21.7,23.9,83,1008.8,11.2,1.3
2019-03-30,28.9,21.4,24.3,81,1008.9,16.6,3.9
2019-03-31,29.5,21.8,24.7,82,1009.5,13.1,4.1
2019-04-01,30.2,22.3,25.4,77,1010.5,14.0,3.0
2019-04-02,29.2,21.7,24.8,81,1012.0,12.8,4.8
2019-04-03,29.4,21.6,24.9,79,1013.3,14.1,1.8
2019-04-04,29.5,21.4,25.1,73,1012.9,15.4,1.5
2019-04-05,29.1,20.7,24.6,75,1011.9,13.5,1.0
2019-04-06,28.5,21.3,24.9,77,1012.4,15.3,2.2
2019-04-07,30.3,21.6,25.4,71,1012.2,21.1,0.0
2019-04-08,28.0,20.9,24.5,76,1011.3,17.1,5.2
2019-04-09,27.8,20.3,24.2,77,1009.6,19.0,1.1
2019-04-10,28.2,21.0,25.0,76,1008.2,14.3,1.4
2019-04-11,28.2,22.3,25.3,75,1008.3,15.0,0.5
2019-04-12,27.8,21.1,24.8,81,1009.5,18.1,0.8
2019-04-13,29.1,22.0,25.4,76,1010.0,20.7,2.9
2019-04-14,28.7,21.8,25.1,77,1009.8,18.6,2.9
2019-04-15,28.5,21.7,25.1,75,1010.3,16.2,0.9
2019-04-16,28.2,20.7,24.9,78,1010.8,15.3,1.3
2019-04-17,29.2,21.2,25.2,75,1009.6,11.9,1.4
2019-04-18,29.6,21.4,25.3,73,1009.8,16.0,1.3
2019-04-19,29.0,21.7,25.4,72,1010.5,20.2,2.1
2019-04-20,29.0,21.2,24.9,75,1011.6,18.2,0.8
2019-04-21,29.3,21.2,25.0,76,1011.2,13.5,3.4
2019-04-22,28.1,21.4,24.5,79,1009.6,11.3,3.6
2019-04-23,27.1,21.6,24.2,79,1008.6,10.2,2.1
2019-04-24,29.5,21.3,25.1,73,1008.7,16.8,1.6
2019-04-25,30.0,21.0,25.5,69,1010.0,17.2,0.0
2019-04-26,28.9,21.6,25.6,72,1010.3,17.9,0.4
2019-04-27,29.3,23.7,26.3,76,1009.7,16.7,0.3
2019-04-28,30.3,22.7,25.9,79,1009.8,15.6,1.5
2019-04-29,29.1,22.2,24.9,80,1010.4,17.3,4.4
2019-04-30,28.7,21.3,25.4,76,1011.1,18.9,5.3
2019-05-01,30.3,22.4,26.3,71,1011.5,17.8,0.1
2019-05-02,29.0,23.3,25.4,80,1011.4,10.7,4.5
2019-05-03,30.3,22.7,25.9,75,1010.7,21.0,3.4
2019-05-04,30.0,23.0,26.0,71,1010.2,16.3,0.1
2019-05-05,28.6,21.7,25.5,77,1009.4,20.4,0.7
2019-05-06,29.3,22.3,25.8,78,1010.0,14.8,1.2
2019-05-07,28.7,22.6,25.8,79,1009.7,18.2,1.4
2019-05-08,28.6,21.9,25.4,77,1008.7,16.3,2.4
2019-05-09,28.7,21.5,25.4,76,1008.8,15.4,1.4
2019-05-10,28.8,22.4,25.5,77,1008.5,11.5,1.9
2019-05-11,30.9,21.8,26.2,77,1008.8,17.9,0.1
2019-05-12,29.5,23.7,26.4,82,1009.8,16.0,4.4
2019-05-13,30.0,23.8,26.7,82,1010.6,19.6,1.3
2019-05-14,29.7,25.0,27.1,79,1010.6,16.9,0.4
2019-05-15,29.7,23.4,26.7,79,1009.6,14.1,0.0
2019-05-16,29.9,24.2,26.8,81,1009.5,16.2,0.3
2019-05-17,29.9,23.8,26.6,81,1009.0,15.1,1.8
2019-05-18,29.8,22.7,26.0,81,1008.7,14.0,1.3
2019-05-19,29.0,22.9,26.2,80,1009.0,15.1,0.9
2019-05-20,29.8,23.0,26.4,80,1008.8,16.3,2.1
2019-05-21,29.1,24.0,26.4,80,1008.3,14.2,2.3
2019-05-22,30.0,23.9,26.9,78,1008.7,16.5,1.6
2019-05-23,30.6,22.4,25.4,84,1008.2,14.8,7.2
2019-05-24,28.5,22.0,24.6,87,1007.9,17.6,8.5
2019-05-25,28.4,22.4,24.8,88,1008.7,10.9,11.2
2019-05-26,30.9,22.7,26.3,78,1008.8,13.8,1.8
2019-05-27,29.0,23.4,25.7,82,1008.1,12.7,4.1
2019-05-28,26.9,23.3,24.6,91,1008.0,10.5,25.7
2019-05-29,28.0,23.1,24.8,89,1008.4,8.1,10.7
2019-05-30,25.4,22.8,24.1,92,1009.1,8.8,11.1
2019-05-31,28.9,22.1,25.2,84,1009.1,12.6,3.4
2019-06-01,28.8,22.3,25.6,81,1008.5,12.4,1.8
2019-06-02,29.3,22.6,25.9,78,1008.5,11.8,1.4
2019-06-03,29.3,22.5,25.9,83,1009.5,15.3,1.0
2019-06-04,29.3,23.7,26.6,85,1010.3,12.6,2.9
2019-06-05,29.1,23.0,26.2,84,1009.5,12.9,5.6
2019-06-06,28.5,23.4,26.0,87,1008.5,10.9,3.2
2019-06-07,29.5,23.6,26.7,82,1008.6,16.3,1.1
2019-06-08,29.6,23.3,26.6,83,1010.2,15.0,0.4
2019-06-09,28.1,23.6,25.8,87,1010.9,8.8,2.0
2019-06-10,29.1,23.6,26.0,86,1011.1,19.3,6.4
2019-06-11,29.7,23.1,26.5,82,1011.4,15.0,0.8
2019-06-12,30.0,23.1,26.7,77,1011.3,13.4,0.8
2019-06-13,30.0,23.3,26.7,77,1011.7,13.6,0.5
2019-06-14,31.2,23.4,26.8,76,1011.5,17.8,2.4
2019-06-15,29.9,23.0,26.2,80,1011.2,13.8,2.8
2019-06-16,31.0,23.4,26.9,79,1010.8,15.0,2.1
2019-06-17,30.8,24.0,27.3,79,1011.9,15.2,2.1
2019-06-18,30.9,24.2,27.5,79,1011.8,16.6,2.0
2019-06-19,31.4,24.1,27.4,78,1011.5,17.4,0.1
2019-06-20,31.0,24.7,27.0,82,1012.4,22.8,5.3
2019-06-21,30.6,24.6,27.3,82,1013.4,16.3,0.5
2019-06-22,30.4,23.8,27.1,83,1013.2,17.0,0.0
2019-06-23,29.5,23.8,26.9,82,1011.6,17.5,0.7
2019-06-24,30.3,23.3,27.1,78,1010.2,15.6,0.1
